date,species,block,street,trap,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,tavg,dewpoint,wetbulb,codesum,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day
2007-08-15,CULEX PIPIENS/RESTUANS,21.0, N STAVE ST,T050,41.919343,-87.694259,8.0,3.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,21.0, N STAVE ST,T050,41.919343,-87.694259,8.0,2.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,22.0, N CANNON DR,T054,41.921965,-87.632085,8.0,5.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,22.0, N CANNON DR,T054,41.921965,-87.632085,8.0,2.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,22.0, W 113TH ST,T086,41.688324,-87.676709,8.0,15.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,22.0, W 113TH ST,T086,41.688324,-87.676709,8.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,22.0, W 113TH ST,T086,41.688324,-87.676709,8.0,40.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,22.0, W 113TH ST,T086,41.688324,-87.676709,8.0,50.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX RESTUANS,22.0, W 113TH ST,T086,41.688324,-87.676709,8.0,1.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX RESTUANS,22.0, W 113TH ST,T086,41.688324,-87.676709,8.0,5.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,22.0, W 113TH ST,T086,41.688324,-87.676709,8.0,30.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,22.0, W 113TH ST,T086,41.688324,-87.676709,8.0,29.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,22.0, W 113TH ST,T086,41.688324,-87.676709,8.0,45.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,22.0, W 113TH ST,T086,41.688324,-87.676709,8.0,34.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX TERRITANS,22.0, W 113TH ST,T086,41.688324,-87.676709,8.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,11.0, S PEORIA ST,T091,41.862292,-87.64886,8.0,3.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,11.0, S PEORIA ST,T091,41.862292,-87.64886,8.0,9.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,17.0, W 95TH ST,T094,41.720848,-87.666014,9.0,13.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,17.0, W 95TH ST,T094,41.720848,-87.666014,9.0,13.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,22.0, W 89TH ST,T096,41.731922,-87.677512,8.0,12.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX RESTUANS,22.0, W 89TH ST,T096,41.731922,-87.677512,8.0,3.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,22.0, W 89TH ST,T096,41.731922,-87.677512,8.0,17.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,53.0, N STREETER DR,T129,41.891126,-87.61156,5.0,9.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX RESTUANS,53.0, N STREETER DR,T129,41.891126,-87.61156,5.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,65.0, N OAK PARK AVE,T143,41.999129,-87.795585,8.0,25.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,65.0, N OAK PARK AVE,T143,41.999129,-87.795585,8.0,42.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX RESTUANS,65.0, N OAK PARK AVE,T143,41.999129,-87.795585,8.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,65.0, N OAK PARK AVE,T143,41.999129,-87.795585,8.0,31.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,75.0, N OAKLEY AVE,T148,42.01743,-87.687769,8.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,75.0, N OAKLEY AVE,T148,42.01743,-87.687769,8.0,5.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,15.0, N LONG AVE,T153,41.907645,-87.760886,8.0,3.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,15.0, N LONG AVE,T153,41.907645,-87.760886,8.0,49.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,15.0, N LONG AVE,T153,41.907645,-87.760886,8.0,20.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,89.0, S CARPENTER ST,T159,41.732984,-87.649642,8.0,44.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX RESTUANS,89.0, S CARPENTER ST,T159,41.732984,-87.649642,8.0,3.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,89.0, S CARPENTER ST,T159,41.732984,-87.649642,8.0,45.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,91.0, W HIGGINS AVE,T009,41.981964,-87.812827,8.0,38.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,91.0, W HIGGINS AVE,T009,41.981964,-87.812827,8.0,27.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,36.0, N PITTSBURGH AVE,T011,41.944869,-87.832763,8.0,39.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,36.0, N PITTSBURGH AVE,T011,41.944869,-87.832763,8.0,25.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,72.0, N OKETO AVE,T016,42.011601,-87.811506,8.0,49.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,72.0, N OKETO AVE,T016,42.011601,-87.811506,8.0,49.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,72.0, N OKETO AVE,T016,42.011601,-87.811506,8.0,50.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,72.0, N OKETO AVE,T016,42.011601,-87.811506,8.0,18.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,38.0, N CALIFORNIA AVE,T019,41.94983,-87.698457,9.0,15.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,38.0, N CALIFORNIA AVE,T019,41.94983,-87.698457,9.0,17.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,49.0, W BALMORAL AVE,T025,41.979243,-87.750938,9.0,4.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,49.0, W BALMORAL AVE,T025,41.979243,-87.750938,9.0,5.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,58.0, N WESTERN AVE,T028,41.986921,-87.689778,9.0,6.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,58.0, N WESTERN AVE,T028,41.986921,-87.689778,9.0,4.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,50.0, S CENTRAL AVE,T031,41.801498,-87.763416,9.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,50.0, S CENTRAL AVE,T031,41.801498,-87.763416,9.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,14.0, N HUMBOLDT DR,T033,41.906638,-87.701431,9.0,50.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,14.0, N HUMBOLDT DR,T033,41.906638,-87.701431,9.0,7.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,14.0, N HUMBOLDT DR,T033,41.906638,-87.701431,9.0,14.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,10.0, S VINCENNES,T089,41.723195,-87.64997,5.0,12.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,10.0, S VINCENNES,T089,41.723195,-87.64997,5.0,16.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,11.0, S ASHLAND AVE,T090,41.868077,-87.666901,9.0,5.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX RESTUANS,11.0, S ASHLAND AVE,T090,41.868077,-87.666901,9.0,3.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,11.0, S ASHLAND AVE,T090,41.868077,-87.666901,9.0,6.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,11.0, S STATE ST,T092,41.869216,-87.627561,8.0,3.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,11.0, S STATE ST,T092,41.869216,-87.627561,8.0,11.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,42.0, W 127TH PL,T135,41.662014,-87.724608,8.0,31.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX RESTUANS,42.0, W 127TH PL,T135,41.662014,-87.724608,8.0,9.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,42.0, W 127TH PL,T135,41.662014,-87.724608,8.0,50.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,42.0, W 127TH PL,T135,41.662014,-87.724608,8.0,42.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,42.0, W 127TH PL,T135,41.662014,-87.724608,8.0,11.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,53.0, W AGATITE AVE,T141,41.961743,-87.76007,9.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,53.0, W AGATITE AVE,T141,41.961743,-87.76007,9.0,2.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,40.0, N AUSTIN AVE,T142,41.953067,-87.776792,8.0,11.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,40.0, N AUSTIN AVE,T142,41.953067,-87.776792,8.0,9.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,43.0, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,3.0,30.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,43.0, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,3.0,25.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,28.0, N FRANCISCO AVE,T147,41.932094,-87.700117,8.0,2.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,28.0, N FRANCISCO AVE,T147,41.932094,-87.700117,8.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,15.0, W GRANVILLE AVE,T149,41.994469,-87.667736,8.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,15.0, W GRANVILLE AVE,T149,41.994469,-87.667736,8.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,18.0, W FARWELL AVE,T150,42.006858,-87.675919,9.0,2.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,70.0,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,8.0,21.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,70.0,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,8.0,50.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX RESTUANS,70.0,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,8.0,5.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,70.0,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,8.0,36.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,25.0, S MILLARD AVE,T152,41.846075,-87.716277,9.0,7.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,25.0, S MILLARD AVE,T152,41.846075,-87.716277,9.0,2.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,21.0, N LAWLER AVE,T154,41.918705,-87.752329,8.0,37.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX RESTUANS,21.0, N LAWLER AVE,T154,41.918705,-87.752329,8.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,21.0, N LAWLER AVE,T154,41.918705,-87.752329,8.0,14.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,35.0, W 116TH ST,T158,41.682587,-87.707973,9.0,39.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,35.0, W 116TH ST,T158,41.682587,-87.707973,9.0,30.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX RESTUANS,35.0, W 116TH ST,T158,41.682587,-87.707973,9.0,4.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,35.0, W 116TH ST,T158,41.682587,-87.707973,9.0,36.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,35.0, W 116TH ST,T158,41.682587,-87.707973,9.0,43.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,93.0, S DR MARTIN LUTHER KING JR DR,T162,41.725517,-87.614258,8.0,6.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,93.0, S DR MARTIN LUTHER KING JR DR,T162,41.725517,-87.614258,8.0,3.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,37.0, N KEDVALE AVE,T218,41.948167,-87.730698,8.0,7.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,37.0, N KEDVALE AVE,T218,41.948167,-87.730698,8.0,4.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,45.0, N CAMPBELL AVE,T220,41.963976,-87.69181,9.0,3.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,45.0, N CAMPBELL AVE,T220,41.963976,-87.69181,9.0,9.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,40.0, N TRIPP AVE,T001,41.953705,-87.733974,8.0,5.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,40.0, N TRIPP AVE,T001,41.953705,-87.733974,8.0,5.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,46.0, N MILWAUKEE AVE,T003,41.964242,-87.757639,8.0,27.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX RESTUANS,46.0, N MILWAUKEE AVE,T003,41.964242,-87.757639,8.0,2.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,46.0, N MILWAUKEE AVE,T003,41.964242,-87.757639,8.0,6.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,46.0, N MILWAUKEE AVE,T003,41.964242,-87.757639,8.0,49.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,60.0, N AVONDALE AVE,T006,41.990284,-87.797127,8.0,16.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,60.0, N AVONDALE AVE,T006,41.990284,-87.797127,8.0,20.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,70.0, N MOSELL AVE,T008,42.008314,-87.777921,9.0,38.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,70.0, N MOSELL AVE,T008,42.008314,-87.777921,9.0,12.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,61.0, N LEMONT AVE,T012,41.991429,-87.747113,8.0,21.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,61.0, N LEMONT AVE,T012,41.991429,-87.747113,8.0,16.0,1.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,27.0, S WESTERN AVE,T034,41.843811,-87.686763,9.0,10.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,27.0, S WESTERN AVE,T034,41.843811,-87.686763,9.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX TERRITANS,27.0, S WESTERN AVE,T034,41.843811,-87.686763,9.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,68.0, W BELDEN AVE,T037,41.921177,-87.79518,8.0,35.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,68.0, W BELDEN AVE,T037,41.921177,-87.79518,8.0,5.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,30.0, W 18TH ST,T043,41.857402,-87.694991,8.0,4.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,30.0, W 18TH ST,T043,41.857402,-87.694991,8.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,11.0, S CALIFORNIA,T047,41.868142,-87.696269,9.0,7.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,11.0, S CALIFORNIA,T047,41.868142,-87.696269,9.0,8.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,25.0, S THROOP,T051,41.846283,-87.656913,9.0,1.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS,25.0, S THROOP,T051,41.846283,-87.656913,9.0,2.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
2007-08-15,CULEX PIPIENS/RESTUANS,10.0, W 95TH ST,T085,41.721474,-87.648064,8.0,24.0,0.0,76.0,67.0,70.0,TSRA RA BR,0.23,29.17,29.89,3.4,7.0,5.8,2007,8,15
